real,previsto
0.0126,-0.037965008124294326
0.0167,-0.03390631636664908
-0.0728,-0.0790386136776783
-0.0772,-0.07497992192003305
-0.0806,-0.0709212301623878
-0.0845,-0.06686253840474256
-0.0881,-0.06280384664709732
-0.0848,-0.058745154889452075
-0.0679,-0.054686463131806834
-0.0348,-0.050627771374161586
-0.0071,-0.046569079616516344
0.0046,-0.0425103878588711
0.0108,-0.03845169610122586
0.0147,-0.03439300434358061
-0.058,-0.08358399341225506
-0.0618,-0.07952530165460983
-0.0655,-0.07546660989696458
-0.0716,-0.0673492263816741
-0.0756,-0.06329053462402885
-0.073,-0.05923184286638361
-0.0633,-0.05517315110873836
-0.033,-0.05111445935109312
-0.0065,-0.04705576759344788
0.0033,-0.04299707583580263
0.0088,-0.03893838407815739
0.0131,-0.03487969232051215
-0.0875,-0.061348265696217694
-0.0836,-0.05728957393857245
-0.0796,-0.05323088218092721
-0.0715,-0.04511349866563672
-0.0676,-0.04105480690799147
-0.0639,-0.03699611515034623
-0.0598,-0.03293742339270099
-0.0536,-0.02887873163505575
-0.0358,-0.024820039877410507
-0.017,-0.020761348119765266
-0.0048,-0.016702656362120025
0.0033,-0.012643964604474776
-0.0796,-0.05777626191550399
-0.0731,-0.04965887840021349
-0.0696,-0.04560018664256825
-0.0663,-0.04154149488492301
-0.063,-0.03748280312727777
-0.06,-0.033424111369632525
-0.0541,-0.02936541961198728
-0.0342,-0.025306727854342043
-0.017,-0.0212480360966968
-0.0058,-0.01718934433905156
0.0019,-0.013130652581406312
-0.0749,-0.062321641650080764
-0.0736,-0.05826294989243552
-0.0716,-0.054204258134790274
-0.069,-0.050145566377145026
-0.0665,-0.046086874619499785
-0.064,-0.04202818286185454
-0.0621,-0.0379694911042093
-0.06,-0.03391079934656406
-0.0541,-0.029852107588918812
-0.0333,-0.02579341583127357
-0.0172,-0.02173472407362833
-0.0068,-0.017676032315983088
0.0009,-0.01361734055833784
-0.085,-0.09331213551341541
-0.0844,-0.08925344375577017
-0.084,-0.08519475199812493
-0.0833,-0.08113606024047967
-0.0822,-0.07707736848283445
-0.0807,-0.07301867672518919
-0.078,-0.06895998496754395
-0.0732,-0.06490129320989871
-0.0632,-0.06084260145225347
-0.0526,-0.056783909694608226
-0.0445,-0.052725217936962984
-0.0397,-0.04866652617931774
-0.0334,-0.044607834421672495
-0.0836,-0.09379882349034695
-0.0832,-0.0897401317327017
-0.0828,-0.08568143997505646
-0.0823,-0.08162274821741121
-0.0815,-0.07756405645976597
-0.0802,-0.07350536470212073
-0.0776,-0.06944667294447548
-0.0728,-0.06538798118683024
-0.0642,-0.061329289429185
-0.0546,-0.05727059767153976
-0.0455,-0.05321190591389452
-0.0404,-0.04915321415624928
-0.035,-0.04509452239860403
