perfil,x_c,camber_pct,thickness_pct,yu,yl
a63a108c,0.25,0.37270578625534095,7.564593574827576,0.04155002573669129,-0.03409591001158447
a63a108c,0.5,0.3146025061660283,6.533670089012656,0.03581437550672356,-0.029522325383402995
a63a108c,0.75,0.2258788309173692,3.5353087869174296,0.019935332243760838,-0.015417755625413454
a63a108c,0.9,-0.008350907898114308,1.1092847893407203,0.005462914867722457,-0.0056299330256847436
a63a108c,0.95,-0.05928963960680897,0.5232484012049077,0.002023345609956449,-0.003209138402092628
a63a108c,0.98,-0.04384128930839878,0.2177859169024552,0.0006505166914282883,-0.0015273424775962639
ag03,0.02,0.4393159402818928,2.824826568603902,0.018517292245838438,-0.009730973440200581
ag03,0.05,0.8203762253633826,4.210876594587367,0.029258145226570657,-0.012850620719303004
ag03,0.1,1.297549360582042,5.3713707136749,0.03983234717419492,-0.013881359962554077
ag03,0.25,1.9040225017391963,6.209535335187377,0.05008790169332885,-0.012007451658544919
ag03,0.5,1.7682743490934225,5.130542825454512,0.043335457618206785,-0.007969970636338336
ag03,0.75,1.0074048664374793,2.8169598618775793,0.02415884797376269,-0.004010750645013104
ag03,0.9,0.4241687167675477,1.1661603187499543,0.010072488761425248,-0.0015891144260742952
ag03,0.95,0.20592267122319474,0.5783145453410395,0.004950799438937145,-0.0008323460144732498
ag03,0.98,0.0780523942756129,0.22709947259146385,0.0019160213057134482,-0.00035497342020119016
ag04,0.02,0.28887844596296886,2.9009531418374634,0.017393550168817006,-0.011615981249557629
ag04,0.05,0.5804655333098763,4.370308428064723,0.027656197473422378,-0.016046886807224853
ag04,0.1,0.9732058620837968,5.621811907662575,0.037841118159150845,-0.01837700091747491
ag04,0.25,1.5666892695254515,6.3661947789514155,0.047497866590011595,-0.016164081199502564
ag04,0.5,1.6653022032798246,4.784801357119791,0.040577028818397205,-0.00727098475280071
ag04,0.75,1.012057291414498,2.4302689321693562,0.02227191757499176,-0.0020307717467018017
ag04,0.9,0.41704965022733526,1.005531199654239,0.009198152500544548,-0.0008571594959978441
ag04,0.95,0.19862103477931115,0.5013957029457113,0.004493188862521668,-0.0005207681669354454
ag04,0.98,0.07410276767407384,0.19732471896849244,0.0017276512715832006,-0.0002455959181017238
ag08,0.02,0.25054215721649375,2.7902954244206595,0.016456898694268234,-0.011446055549938359
ag08,0.05,0.5559043281489714,4.136490579105087,0.026241496177015145,-0.015123409614035717
ag08,0.1,0.9849647296668419,5.222484925858258,0.03596207192595971,-0.016262777332622873
ag08,0.25,1.622215379102783,5.7290160386224365,0.04486723398414001,-0.012422926402084353
ag08,0.5,1.7202838310485462,4.239675868045769,0.0384012176507143,-0.003995541029743379
ag08,0.75,1.0432316564473245,2.3042243924850334,0.021953438526898413,-0.001088805397951924
ag08,0.9,0.4529800613025509,0.9914792542755745,0.009487196884403382,-0.00042759565835236336
ag08,0.95,0.22407664975093144,0.5056406914084253,0.004768969954551441,-0.0002874369595328119
